id,doi,title,abstract,summary,domains,topics,description,expert_id,type,subtitles,publishers,collection,date_issue,citation,language,identifiers,created_at,updated_at,source,authors,publication_year,field,subfield
2134531676,https://knowhub.aphrc.org/handle/123456789/403,"Measurement, Evaluation and Learning","Publication about Measurement, Evaluation and Learning","(""Failed to generate content due to technical issues"",)",,,"Publication about Measurement, Evaluation and Learning",,multimedia,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/403', 'keywords': [], 'source_id': 'knowhub-123456789-403', 'content_type': 'multimedia'}",2025-03-11 11:03:56.434469+00:00,2025-03-11 11:03:56.434469+00:00,knowhub,{},,,
2134531677,https://knowhub.aphrc.org/handle/123456789/2046,Facilities and Administration,Publication about Facilities and Administration,"(""Failed to generate content due to technical issues"",)",,,Publication about Facilities and Administration,,documents,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/2046', 'keywords': [], 'source_id': 'knowhub-123456789-2046', 'content_type': 'documents'}",2025-03-11 11:04:05.898363+00:00,2025-03-11 11:04:05.898363+00:00,knowhub,{},,,
2134531678,https://knowhub.aphrc.org/handle/123456789/907,Human Resource,Publication about Human Resource,"(""Failed to generate content due to technical issues"",)",,,Publication about Human Resource,,other,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/907', 'keywords': [], 'source_id': 'knowhub-123456789-907', 'content_type': 'other'}",2025-03-11 11:04:10.889084+00:00,2025-03-11 11:04:10.889084+00:00,knowhub,{},,,
2134531679,https://knowhub.aphrc.org/handle/123456789/405,Certificate in Measurement Evaluation and Learning and Knowledge Management,Publication about Certificate in Measurement Evaluation and Learning and Knowledge Management,"(""Failed to generate content due to technical issues"",)",,,Publication about Certificate in Measurement Evaluation and Learning and Knowledge Management,,multimedia,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/405', 'keywords': [], 'source_id': 'knowhub-123456789-405', 'content_type': 'multimedia'}",2025-03-11 11:08:05.506227+00:00,2025-03-11 11:08:05.506227+00:00,knowhub,{},,,
2134531680,https://knowhub.aphrc.org/handle/123456789/75,Corporate Induction Program,Publication about Corporate Induction Program,"(""A corporate induction program is a structured process for onboarding new employees, familiarizing them with the company culture, policies, and their specific roles. It aims to integrate new hires effectively, reducing their time to productivity and fostering a sense of belonging."",articles)",,,Publication about Corporate Induction Program,,other,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/75', 'keywords': [], 'source_id': 'knowhub-123456789-75', 'content_type': 'other'}",2025-03-11 11:26:57.451857+00:00,2025-03-11 11:26:57.451857+00:00,knowhub,{},,,
2134531681,https://knowhub.aphrc.org/handle/123456789/49,WARO,Publication about WARO,"(""Failed to generate content due to technical issues"",)",,,Publication about WARO,,multimedia,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/49', 'keywords': [], 'source_id': 'knowhub-123456789-49', 'content_type': 'multimedia'}",2025-03-11 11:28:19.661732+00:00,2025-03-11 11:28:19.661732+00:00,knowhub,{},,,
2134531682,https://knowhub.aphrc.org/handle/123456789/1376,Human Resources,Publication about Human Resources,"(""Failed to generate content due to technical issues"",)",,,Publication about Human Resources,,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/1376', 'keywords': [], 'source_id': 'knowhub-123456789-1376', 'content_type': 'publications'}",2025-03-11 11:28:24.626174+00:00,2025-03-11 11:28:24.626174+00:00,knowhub,{},,,
2134531683,https://knowhub.aphrc.org/handle/123456789/175,Corporate,Publication about Corporate,"(""Failed to generate content due to technical issues"",)",,,Publication about Corporate,,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/175', 'keywords': [], 'source_id': 'knowhub-123456789-175', 'content_type': 'publications'}",2025-03-11 11:30:24.683401+00:00,2025-03-11 11:30:24.683401+00:00,knowhub,{},,,
2134531684,https://knowhub.aphrc.org/handle/123456789/168,Effects of Fee-Funding and School-Based Management Training on Schooling Outcomes: Impact Evaluation Report,Publication about Effects of Fee-Funding and School-Based Management Training on Schooling Outcomes: Impact Evaluation Report,"(""Failed to generate content due to technical issues"",)",,,Publication about Effects of Fee-Funding and School-Based Management Training on Schooling Outcomes: Impact Evaluation Report,,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/168', 'keywords': [], 'source_id': 'knowhub-123456789-168', 'content_type': 'publications'}",2025-03-11 11:35:30.952846+00:00,2025-03-11 11:35:30.952846+00:00,knowhub,{},,,
2134531685,https://knowhub.aphrc.org/handle/123456789/169,Impact Evaluation of Tayari School Readiness Program in Kenya: Endline Report Long Version,Publication about Impact Evaluation of Tayari School Readiness Program in Kenya: Endline Report Long Version,"(""Failed to generate content due to technical issues"",)",,,Publication about Impact Evaluation of Tayari School Readiness Program in Kenya: Endline Report Long Version,,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/169', 'keywords': [], 'source_id': 'knowhub-123456789-169', 'content_type': 'publications'}",2025-03-11 11:35:35.171840+00:00,2025-03-11 11:35:35.171840+00:00,knowhub,{},,,
2134531686,https://knowhub.aphrc.org/handle/123456789/170,Healthy Food Environment Policy Index Country Scorecards and Priority Recommendations for Action in Kenya,Publication about Healthy Food Environment Policy Index Country Scorecards and Priority Recommendations for Action in Kenya,"(""Failed to generate content due to technical issues"",)",,,Publication about Healthy Food Environment Policy Index Country Scorecards and Priority Recommendations for Action in Kenya,,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/170', 'keywords': [], 'source_id': 'knowhub-123456789-170', 'content_type': 'publications'}",2025-03-11 11:35:40.171600+00:00,2025-03-11 11:35:40.171600+00:00,knowhub,{},,,
2134531687,https://knowhub.aphrc.org/handle/123456789/171,The Potential of the Baby-Friendly Community Initiative to Improve Early Child Development Outcomes and the Feasibility of Integrating Care for Child Development into the Package,Publication about The Potential of the Baby-Friendly Community Initiative to Improve Early Child Development Outcomes and the Feasibility of Integrating Care for Child Development into the Package,"(""Failed to generate content due to technical issues"",)",,,Publication about The Potential of the Baby-Friendly Community Initiative to Improve Early Child Development Outcomes and the Feasibility of Integrating Care for Child Development into the Package,,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/171', 'keywords': [], 'source_id': 'knowhub-123456789-171', 'content_type': 'publications'}",2025-03-11 11:35:45.149289+00:00,2025-03-11 11:35:45.149289+00:00,knowhub,{},,,
2134531952,https://knowhub.aphrc.org/handle/123456789/2053,Annual Report,Publication about Annual Report,"(""Failed to generate content due to technical issues"",)",,,Publication about Annual Report,,documents,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/2053', 'keywords': [], 'source_id': 'knowhub-123456789-2053', 'content_type': 'documents'}",2025-03-11 12:44:22.221101+00:00,2025-03-11 12:44:22.221101+00:00,knowhub,{},,,
2134531688,https://knowhub.aphrc.org/handle/123456789/172,Dietary Transitions in Kenyan Cities: Leveraging Evidence for Intervention and Policy to Prevent Diet-related Non-Communicable Diseases,Publication about Dietary Transitions in Kenyan Cities: Leveraging Evidence for Intervention and Policy to Prevent Diet-related Non-Communicable Diseases,"(""Failed to generate content due to technical issues"",)",,,Publication about Dietary Transitions in Kenyan Cities: Leveraging Evidence for Intervention and Policy to Prevent Diet-related Non-Communicable Diseases,,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/172', 'keywords': [], 'source_id': 'knowhub-123456789-172', 'content_type': 'publications'}",2025-03-11 11:35:50.088262+00:00,2025-03-11 11:35:50.088262+00:00,knowhub,{},,,
2134531689,https://knowhub.aphrc.org/handle/123456789/173,Leaving no Woman or Child Behind: Addressing Health Inequalities in Zambia,Publication about Leaving no Woman or Child Behind: Addressing Health Inequalities in Zambia,"(""Failed to generate content due to technical issues"",)",,,Publication about Leaving no Woman or Child Behind: Addressing Health Inequalities in Zambia,,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/173', 'keywords': [], 'source_id': 'knowhub-123456789-173', 'content_type': 'publications'}",2025-03-11 11:35:54.221920+00:00,2025-03-11 11:35:54.221920+00:00,knowhub,{},,,
2134531690,https://knowhub.aphrc.org/handle/123456789/153,Advancing Learning Outcomes and Leadership Skills among Children Living in Informal Settlements of Nairobi through Community Participation Endline Report:,Publication about Advancing Learning Outcomes and Leadership Skills among Children Living in Informal Settlements of Nairobi through Community Participation Endline Report:,"(""Failed to generate content due to technical issues"",)",,,Publication about Advancing Learning Outcomes and Leadership Skills among Children Living in Informal Settlements of Nairobi through Community Participation Endline Report:,,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/153', 'keywords': [], 'source_id': 'knowhub-123456789-153', 'content_type': 'publications'}",2025-03-11 11:35:58.560043+00:00,2025-03-11 11:35:58.560043+00:00,knowhub,{},,,
2134531691,https://knowhub.aphrc.org/handle/123456789/632,Insights from Kenya: How to keep children from poorer homes in School. Nairobi: Conversation Africa.,Publication about Insights from Kenya: How to keep children from poorer homes in School. Nairobi: Conversation Africa.,"(""Failed to generate content due to technical issues"",)",,,Publication about Insights from Kenya: How to keep children from poorer homes in School. Nairobi: Conversation Africa.,,other,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/632', 'keywords': [], 'source_id': 'knowhub-123456789-632', 'content_type': 'other'}",2025-03-11 11:36:02.603428+00:00,2025-03-11 11:36:02.603428+00:00,knowhub,{},,,
2134531692,https://knowhub.aphrc.org/handle/123456789/631,Explaining educational disparities in Diourbel and Kaffrine.,Publication about Explaining educational disparities in Diourbel and Kaffrine.,"(""Failed to generate content due to technical issues"",)",,,Publication about Explaining educational disparities in Diourbel and Kaffrine.,,other,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/631', 'keywords': [], 'source_id': 'knowhub-123456789-631', 'content_type': 'other'}",2025-03-11 11:36:06.816104+00:00,2025-03-11 11:36:06.816104+00:00,knowhub,{},,,
2134531693,https://knowhub.aphrc.org/handle/123456789/633,The interplay of top-down and bottom-up strategies to improve learning outcomes.,Publication about The interplay of top-down and bottom-up strategies to improve learning outcomes.,"(""Failed to generate content due to technical issues"",)",,,Publication about The interplay of top-down and bottom-up strategies to improve learning outcomes.,,other,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/633', 'keywords': [], 'source_id': 'knowhub-123456789-633', 'content_type': 'other'}",2025-03-11 11:36:10.976137+00:00,2025-03-11 11:36:10.976137+00:00,knowhub,{},,,
2134531694,https://knowhub.aphrc.org/handle/123456789/634,The State of Education and Implications of SRHR on the Education of Adolescent Girls in  Senegal.,Publication about The State of Education and Implications of SRHR on the Education of Adolescent Girls in  Senegal.,"(""Failed to generate content due to technical issues"",)",,,Publication about The State of Education and Implications of SRHR on the Education of Adolescent Girls in  Senegal.,,other,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/634', 'keywords': [], 'source_id': 'knowhub-123456789-634', 'content_type': 'other'}",2025-03-11 11:36:14.498594+00:00,2025-03-11 11:36:14.498594+00:00,knowhub,{},,,
2134531695,https://knowhub.aphrc.org/handle/123456789/630,Equity and inclusion: Towards an accelerated action to enhance learning in East Africa (being designed). Briefing Paper. Nairobi: APHRC,Publication about Equity and inclusion: Towards an accelerated action to enhance learning in East Africa (being designed). Briefing Paper. Nairobi: APHRC,"(""Failed to generate content due to technical issues"",)",,,Publication about Equity and inclusion: Towards an accelerated action to enhance learning in East Africa (being designed). Briefing Paper. Nairobi: APHRC,,other,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/630', 'keywords': [], 'source_id': 'knowhub-123456789-630', 'content_type': 'other'}",2025-03-11 11:36:18.033727+00:00,2025-03-11 11:36:18.033727+00:00,knowhub,{},,,
2134531696,https://knowhub.aphrc.org/handle/123456789/163,APHRC Newsletter: January 2020 Edition,Publication about APHRC Newsletter: January 2020 Edition,"(""Failed to generate content due to technical issues"",)",,,Publication about APHRC Newsletter: January 2020 Edition,,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/163', 'keywords': [], 'source_id': 'knowhub-123456789-163', 'content_type': 'publications'}",2025-03-11 11:36:21.378121+00:00,2025-03-11 11:36:21.378121+00:00,knowhub,{},,,
2134531697,https://knowhub.aphrc.org/handle/123456789/155,Lagging Fertility Transition in Sub-Saharan Africa: Trends and Patterns in Selected Countries,Publication about Lagging Fertility Transition in Sub-Saharan Africa: Trends and Patterns in Selected Countries,"(""Failed to generate content due to technical issues"",)",,,Publication about Lagging Fertility Transition in Sub-Saharan Africa: Trends and Patterns in Selected Countries,,publications,{},"{'url': 'https://knowhub.aphrc.org', 'name': 'APHRC', 'type': 'repository'}",knowhub,,,en,"{'handle': '123456789/155', 'keywords': [], 'source_id': 'knowhub-123456789-155', 'content_type': 'publications'}",2025-03-11 11:36:24.947246+00:00,2025-03-11 11:36:24.947246+00:00,knowhub,{},,,
